analysis_id,application_id,ai_score,skills_matched,skill_gaps,experience_years,experience_level,education,certifications,reasoning,analysis_completed_at
10607,10680,57.7,"[""Threat intelligence"", ""Threat analysis"", ""Virtual machine operations""]","[""Threat hunting"", ""Network threat identification"", ""Data querying"", ""Metadata analysis"", ""Security reporting"", ""Data collection""]",3,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
10608,10681,84.4,"[""Threat intelligence"", ""Data querying"", ""Metadata analysis"", ""Data collection"", ""Security reporting"", ""Network threat identification"", ""Threat analysis""]","[""Threat hunting"", ""Virtual machine operations""]",1,entry,Master's degree in Information Security,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)"", ""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10609,10682,76.6,"[""Security reporting"", ""Threat analysis"", ""Threat intelligence"", ""Threat hunting"", ""Data collection"", ""Metadata analysis""]","[""Network threat identification"", ""Data querying"", ""Virtual machine operations""]",1,entry,Bachelor's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10610,10683,82.1,"[""Threat intelligence"", ""Metadata analysis"", ""Data querying"", ""Threat analysis"", ""Threat hunting"", ""Data collection"", ""Security reporting""]","[""Network threat identification"", ""Virtual machine operations""]",2,entry,Bachelor's degree in Computer Science,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10611,10684,68.8,"[""Threat intelligence"", ""Data querying"", ""Security reporting"", ""Threat analysis"", ""Network threat identification""]","[""Threat hunting"", ""Metadata analysis"", ""Virtual machine operations"", ""Data collection""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
10612,10685,82.1,"[""Metadata analysis"", ""Data collection"", ""Data querying"", ""Security reporting"", ""Threat analysis"", ""Network threat identification"", ""Threat hunting""]","[""Virtual machine operations"", ""Threat intelligence""]",2,entry,Bachelor's degree in Computer Science,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10613,10686,76.6,"[""Data querying"", ""Threat hunting"", ""Security reporting"", ""Threat intelligence"", ""Network threat identification"", ""Virtual machine operations""]","[""Threat analysis"", ""Metadata analysis"", ""Data collection""]",1,entry,Master's degree in Information Security,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10614,10687,82.1,"[""Security reporting"", ""Virtual machine operations"", ""Threat hunting"", ""Network threat identification"", ""Metadata analysis"", ""Threat intelligence"", ""Threat analysis""]","[""Data querying"", ""Data collection""]",2,entry,Bachelor's degree in Computer Science,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10615,10688,76.6,"[""Metadata analysis"", ""Threat analysis"", ""Data collection"", ""Data querying"", ""Security reporting"", ""Threat intelligence""]","[""Threat hunting"", ""Network threat identification"", ""Virtual machine operations""]",1,entry,Master's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10616,10689,76.6,"[""Data collection"", ""Virtual machine operations"", ""Metadata analysis"", ""Threat analysis"", ""Data querying"", ""Network threat identification""]","[""Threat hunting"", ""Security reporting"", ""Threat intelligence""]",1,entry,Bachelor's degree in Information Technology,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10617,10690,63.4,"[""Data collection"", ""Network threat identification"", ""Virtual machine operations"", ""Threat intelligence"", ""Threat analysis""]","[""Threat hunting"", ""Data querying"", ""Metadata analysis"", ""Security reporting""]",0,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
10618,10691,76.6,"[""Security reporting"", ""Network threat identification"", ""Data collection"", ""Threat hunting"", ""Threat intelligence"", ""Virtual machine operations""]","[""Threat analysis"", ""Data querying"", ""Metadata analysis""]",3,mid,Master's degree in Information Security,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10619,10692,76.6,"[""Metadata analysis"", ""Security reporting"", ""Threat analysis"", ""Data collection"", ""Virtual machine operations"", ""Threat intelligence""]","[""Threat hunting"", ""Network threat identification"", ""Data querying""]",3,mid,Bachelor's degree in Computer Science,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10620,10693,68.8,"[""Virtual machine operations"", ""Threat hunting"", ""Data querying"", ""Data collection"", ""Threat intelligence""]","[""Threat analysis"", ""Network threat identification"", ""Metadata analysis"", ""Security reporting""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
10621,10694,76.6,"[""Metadata analysis"", ""Security reporting"", ""Network threat identification"", ""Threat hunting"", ""Virtual machine operations"", ""Threat analysis""]","[""Data querying"", ""Threat intelligence"", ""Data collection""]",1,entry,Master's degree in Information Security,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10622,10695,84.4,"[""Threat intelligence"", ""Data querying"", ""Metadata analysis"", ""Network threat identification"", ""Security reporting"", ""Threat analysis"", ""Threat hunting""]","[""Virtual machine operations"", ""Data collection""]",2,entry,Bachelor's degree in Cybersecurity,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)"", ""CompTIA Security+""]",,2025-11-24 03:20:19
10623,10696,63.4,"[""Virtual machine operations"", ""Threat intelligence"", ""Threat analysis"", ""Network threat identification"", ""Metadata analysis""]","[""Threat hunting"", ""Data querying"", ""Security reporting"", ""Data collection""]",0,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
10624,10697,68.8,"[""Threat intelligence"", ""Network threat identification"", ""Threat hunting"", ""Threat analysis"", ""Data querying""]","[""Metadata analysis"", ""Virtual machine operations"", ""Security reporting"", ""Data collection""]",1,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
10625,10698,84.4,"[""Metadata analysis"", ""Threat intelligence"", ""Data querying"", ""Security reporting"", ""Network threat identification"", ""Threat analysis"", ""Data collection""]","[""Threat hunting"", ""Virtual machine operations""]",3,mid,Master's degree in Information Security,"[""CompTIA Security+"", ""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10626,10699,71,"[""Threat intelligence"", ""Threat hunting"", ""Metadata analysis"", ""Security reporting"", ""Virtual machine operations""]","[""Threat analysis"", ""Network threat identification"", ""Data querying"", ""Data collection""]",2,entry,Bachelor's degree in Cybersecurity,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10627,10700,82.1,"[""Data collection"", ""Data querying"", ""Virtual machine operations"", ""Threat hunting"", ""Security reporting"", ""Threat intelligence"", ""Threat analysis""]","[""Network threat identification"", ""Metadata analysis""]",2,entry,Bachelor's degree in Computer Science,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10628,10701,76.6,"[""Metadata analysis"", ""Security reporting"", ""Threat analysis"", ""Threat intelligence"", ""Threat hunting"", ""Data querying""]","[""Network threat identification"", ""Virtual machine operations"", ""Data collection""]",3,mid,Bachelor's degree in Information Technology,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10629,10702,74.3,"[""Threat analysis"", ""Virtual machine operations"", ""Metadata analysis"", ""Data querying"", ""Data collection"", ""Network threat identification""]","[""Threat hunting"", ""Security reporting"", ""Threat intelligence""]",3,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
10630,10703,76.6,"[""Data collection"", ""Threat hunting"", ""Metadata analysis"", ""Threat intelligence"", ""Data querying"", ""Network threat identification""]","[""Threat analysis"", ""Virtual machine operations"", ""Security reporting""]",1,entry,Associate's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10631,10704,87.7,"[""Threat analysis"", ""Threat hunting"", ""Virtual machine operations"", ""Metadata analysis"", ""Data querying"", ""Network threat identification"", ""Data collection"", ""Security reporting""]","[""Threat intelligence""]",1,entry,Bachelor's degree in Information Technology,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10632,10705,74.3,"[""Virtual machine operations"", ""Security reporting"", ""Data querying"", ""Metadata analysis"", ""Threat hunting"", ""Threat intelligence""]","[""Threat analysis"", ""Network threat identification"", ""Data collection""]",2,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
10633,10706,68.8,"[""Network threat identification"", ""Data collection"", ""Threat hunting"", ""Metadata analysis"", ""Security reporting""]","[""Threat analysis"", ""Data querying"", ""Virtual machine operations"", ""Threat intelligence""]",2,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
10634,10707,76.6,"[""Network threat identification"", ""Metadata analysis"", ""Threat intelligence"", ""Threat hunting"", ""Data querying"", ""Virtual machine operations""]","[""Threat analysis"", ""Security reporting"", ""Data collection""]",3,mid,Master's degree in Cybersecurity,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10635,10708,71,"[""Data querying"", ""Virtual machine operations"", ""Threat analysis"", ""Threat intelligence"", ""Data collection""]","[""Threat hunting"", ""Network threat identification"", ""Metadata analysis"", ""Security reporting""]",1,entry,Bachelor's degree in Information Technology,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10636,10709,76.6,"[""Network threat identification"", ""Data collection"", ""Security reporting"", ""Metadata analysis"", ""Virtual machine operations"", ""Threat intelligence""]","[""Threat analysis"", ""Threat hunting"", ""Data querying""]",3,mid,Bachelor's degree in Information Technology,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10637,10710,82.1,"[""Data collection"", ""Data querying"", ""Threat hunting"", ""Security reporting"", ""Network threat identification"", ""Virtual machine operations"", ""Threat analysis""]","[""Metadata analysis"", ""Threat intelligence""]",2,entry,Bachelor's degree in Cybersecurity,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10638,10711,84.4,"[""Data querying"", ""Threat analysis"", ""Threat intelligence"", ""Data collection"", ""Virtual machine operations"", ""Metadata analysis"", ""Security reporting""]","[""Threat hunting"", ""Network threat identification""]",3,mid,Master's degree in Cybersecurity,"[""CompTIA Security+"", ""CompTIA CySA+""]",,2025-11-24 03:20:19
10639,10712,71,"[""Virtual machine operations"", ""Threat hunting"", ""Threat analysis"", ""Security reporting"", ""Data querying""]","[""Network threat identification"", ""Metadata analysis"", ""Threat intelligence"", ""Data collection""]",2,entry,Master's degree in Information Security,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10640,10713,63.4,"[""Metadata analysis"", ""Threat hunting"", ""Security reporting"", ""Network threat identification"", ""Threat intelligence""]","[""Threat analysis"", ""Data querying"", ""Virtual machine operations"", ""Data collection""]",0,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
10641,10714,82.1,"[""Virtual machine operations"", ""Threat intelligence"", ""Threat hunting"", ""Security reporting"", ""Threat analysis"", ""Data querying"", ""Network threat identification""]","[""Metadata analysis"", ""Data collection""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10642,10715,68.8,"[""Metadata analysis"", ""Security reporting"", ""Threat analysis"", ""Threat hunting"", ""Network threat identification""]","[""Data querying"", ""Virtual machine operations"", ""Threat intelligence"", ""Data collection""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
10643,10716,63.4,"[""Data collection"", ""Network threat identification"", ""Virtual machine operations"", ""Threat hunting"", ""Metadata analysis""]","[""Threat analysis"", ""Data querying"", ""Security reporting"", ""Threat intelligence""]",0,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
10644,10717,72.3,"[""Network defense"", ""Security monitoring"", ""Anomaly detection"", ""Threat detection"", ""Log analysis""]","[""Traffic analysis"", ""Vulnerability identification"", ""Security tool evaluation""]",2,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
10645,10718,74.3,"[""Threat detection"", ""Traffic analysis"", ""Network defense"", ""Security tool evaluation"", ""Security monitoring""]","[""Log analysis"", ""Vulnerability identification"", ""Anomaly detection""]",3,mid,Bachelor's degree in Computer Science,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10646,10719,80.9,"[""Anomaly detection"", ""Log analysis"", ""Vulnerability identification"", ""Security monitoring"", ""Threat detection"", ""Network defense""]","[""Traffic analysis"", ""Security tool evaluation""]",1,entry,Bachelor's degree in Computer Science,"[""GIAC Certified Defense Analyst (GCDA)""]",,2025-11-24 03:20:19
10647,10720,74.3,"[""Network defense"", ""Security monitoring"", ""Traffic analysis"", ""Threat detection"", ""Log analysis""]","[""Vulnerability identification"", ""Anomaly detection"", ""Security tool evaluation""]",3,mid,Master's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
