application_id,candidate_id,role_id,job_title,status,ai_score,applied_at,matched_skills,missing_skills
791,791,13,Malware Analyst,test_completed,80.9,2024-10-31T00:00:00,"Digital Forensics, Malware Analysis, Binary Analysis, Python",Reverse Engineering
792,792,13,Malware Analyst,test_completed,79.3,2024-10-30T00:00:00,"Reverse Engineering, Malware Analysis, Binary Analysis, Python",Digital Forensics
793,793,13,Malware Analyst,test_completed,83.1,2024-11-14T00:00:00,"Reverse Engineering, Digital Forensics, Binary Analysis, Python",Malware Analysis
794,794,13,Malware Analyst,test_completed,80.9,2024-10-23T00:00:00,"Reverse Engineering, Digital Forensics, Malware Analysis","Binary Analysis, Python"
795,795,13,Malware Analyst,test_completed,82.8,2024-10-23T00:00:00,"Digital Forensics, Python","Reverse Engineering, Malware Analysis, Binary Analysis"
796,796,13,Malware Analyst,not_eligible,69.8,2024-10-19T00:00:00,"Digital Forensics, Malware Analysis, Python","Reverse Engineering, Binary Analysis"
797,797,13,Malware Analyst,test_completed,75.1,2024-10-29T00:00:00,"Digital Forensics, Malware Analysis, Python, Binary Analysis, Reverse Engineering",
798,798,13,Malware Analyst,not_eligible,66.1,2024-11-08T00:00:00,"Digital Forensics, Malware Analysis, Binary Analysis, Python",Reverse Engineering
799,799,13,Malware Analyst,not_eligible,68.5,2024-11-13T00:00:00,"Digital Forensics, Malware Analysis, Python","Reverse Engineering, Binary Analysis"
800,800,13,Malware Analyst,not_eligible,68.5,2024-10-08T00:00:00,Reverse Engineering,"Digital Forensics, Malware Analysis, Binary Analysis"
801,801,13,Malware Analyst,test_completed,71.0,2024-10-07T00:00:00,"Reverse Engineering, Digital Forensics, Malware Analysis, Python",Binary Analysis
802,802,13,Malware Analyst,test_completed,74.9,2024-11-02T00:00:00,"Reverse Engineering, Malware Analysis, Binary Analysis, Python",Digital Forensics
803,803,13,Malware Analyst,not_eligible,69.2,2024-11-08T00:00:00,"Digital Forensics, Malware Analysis","Reverse Engineering, Binary Analysis, Python"
804,804,13,Malware Analyst,test_completed,74.0,2024-10-26T00:00:00,"Digital Forensics, Malware Analysis, Python, Binary Analysis, Reverse Engineering",
805,805,13,Malware Analyst,test_completed,70.1,2024-10-06T00:00:00,"Reverse Engineering, Digital Forensics, Malware Analysis, Binary Analysis",Python
806,806,13,Malware Analyst,not_eligible,66.1,2024-10-31T00:00:00,"Reverse Engineering, Digital Forensics, Malware Analysis, Binary Analysis",Python
807,807,13,Malware Analyst,not_eligible,64.7,2024-10-10T00:00:00,"Digital Forensics, Malware Analysis, Binary Analysis, Python",Reverse Engineering
808,808,13,Malware Analyst,not_eligible,66.7,2024-10-07T00:00:00,"Digital Forensics, Malware Analysis, Binary Analysis, Python",Reverse Engineering
809,809,13,Malware Analyst,test_completed,70.1,2024-10-04T00:00:00,"Binary Analysis, Python","Reverse Engineering, Digital Forensics, Malware Analysis"
810,810,13,Malware Analyst,not_eligible,66.6,2024-11-12T00:00:00,"Digital Forensics, Malware Analysis, Python","Reverse Engineering, Binary Analysis"
811,811,14,Security Operations Manager,test_completed,89.7,2024-10-03T00:00:00,"Security Operations, Incident Management","SIEM, Risk Management, Team Leadership"
812,812,14,Security Operations Manager,test_completed,90.9,2024-11-02T00:00:00,"Team Leadership, Risk Management, Security Operations","SIEM, Incident Management"
813,813,14,Security Operations Manager,test_completed,91.9,2024-10-20T00:00:00,"SIEM, Team Leadership, Incident Management","Risk Management, Security Operations"
814,814,14,Security Operations Manager,test_completed,86.6,2024-10-15T00:00:00,"SIEM, Risk Management, Security Operations, Incident Management",Team Leadership
815,815,14,Security Operations Manager,test_completed,87.7,2024-10-08T00:00:00,"SIEM, Incident Management, Security Operations, Team Leadership, Risk Management",
816,816,14,Security Operations Manager,test_completed,83.2,2024-11-07T00:00:00,"SIEM, Team Leadership, Security Operations, Incident Management",Risk Management
817,817,14,Security Operations Manager,test_completed,76.3,2024-10-21T00:00:00,"SIEM, Team Leadership, Security Operations, Incident Management",Risk Management
818,818,14,Security Operations Manager,test_completed,83.9,2024-10-08T00:00:00,"SIEM, Risk Management, Security Operations","Team Leadership, Incident Management"
819,819,14,Security Operations Manager,test_completed,76.0,2024-10-24T00:00:00,"SIEM, Security Operations, Incident Management","Risk Management, Team Leadership"
820,820,14,Security Operations Manager,test_completed,81.2,2024-10-08T00:00:00,"SIEM, Team Leadership, Incident Management","Risk Management, Security Operations"
821,821,14,Security Operations Manager,test_completed,84.2,2024-11-01T00:00:00,"SIEM, Incident Management, Security Operations, Team Leadership, Risk Management",
822,822,14,Security Operations Manager,test_completed,76.3,2024-11-08T00:00:00,"SIEM, Team Leadership","Risk Management, Security Operations, Incident Management"
823,823,14,Security Operations Manager,test_completed,80.7,2024-11-13T00:00:00,"SIEM, Team Leadership, Incident Management","Risk Management, Security Operations"
824,824,14,Security Operations Manager,test_completed,77.9,2024-10-09T00:00:00,"SIEM, Risk Management, Team Leadership, Incident Management",Security Operations
825,825,14,Security Operations Manager,test_completed,76.9,2024-11-14T00:00:00,"Risk Management, Security Operations, Incident Management","SIEM, Team Leadership"
826,826,14,Security Operations Manager,test_completed,78.6,2024-10-31T00:00:00,"SIEM, Incident Management","Team Leadership, Risk Management, Security Operations"
827,827,14,Security Operations Manager,test_completed,82.2,2024-11-15T00:00:00,"SIEM, Team Leadership, Security Operations, Incident Management",Risk Management
828,828,14,Security Operations Manager,test_completed,77.2,2024-10-20T00:00:00,"Team Leadership, Risk Management, Security Operations, Incident Management",SIEM
829,829,14,Security Operations Manager,test_completed,83.0,2024-10-31T00:00:00,"SIEM, Team Leadership, Security Operations, Incident Management",Risk Management
830,830,14,Security Operations Manager,test_completed,81.4,2024-11-01T00:00:00,"SIEM, Team Leadership, Security Operations","Risk Management, Incident Management"
831,831,14,Security Operations Manager,test_completed,73.5,2024-10-08T00:00:00,"SIEM, Risk Management, Security Operations","Team Leadership, Incident Management"
832,832,14,Security Operations Manager,not_eligible,66.4,2024-10-05T00:00:00,"SIEM, Team Leadership, Security Operations","Risk Management, Incident Management"
833,833,14,Security Operations Manager,test_completed,73.6,2024-10-03T00:00:00,"SIEM, Team Leadership, Security Operations","Risk Management, Incident Management"
834,834,14,Security Operations Manager,not_eligible,66.8,2024-10-03T00:00:00,"SIEM, Security Operations, Incident Management","Risk Management, Team Leadership"
835,835,14,Security Operations Manager,not_eligible,69.1,2024-11-02T00:00:00,"SIEM, Team Leadership, Security Operations, Incident Management",Risk Management
836,836,14,Security Operations Manager,not_eligible,69.2,2024-11-06T00:00:00,"SIEM, Team Leadership, Security Operations, Incident Management",Risk Management
837,837,14,Security Operations Manager,test_completed,73.1,2024-10-12T00:00:00,"SIEM, Team Leadership, Security Operations","Risk Management, Incident Management"
838,838,14,Security Operations Manager,not_eligible,65.5,2024-10-13T00:00:00,"SIEM, Incident Management, Security Operations, Team Leadership, Risk Management",
839,839,14,Security Operations Manager,not_eligible,66.9,2024-10-13T00:00:00,"SIEM, Team Leadership, Security Operations","Risk Management, Incident Management"
840,840,14,Security Operations Manager,test_completed,70.0,2024-10-03T00:00:00,"SIEM, Risk Management, Incident Management","Team Leadership, Security Operations"
841,841,14,Security Operations Manager,not_eligible,69.6,2024-11-08T00:00:00,"SIEM, Risk Management","Team Leadership, Security Operations, Incident Management"
842,842,14,Security Operations Manager,not_eligible,69.8,2024-10-20T00:00:00,"SIEM, Risk Management, Team Leadership, Security Operations",Incident Management
843,843,14,Security Operations Manager,test_completed,73.3,2024-11-06T00:00:00,"SIEM, Incident Management, Security Operations, Team Leadership, Risk Management",
844,844,14,Security Operations Manager,not_eligible,69.5,2024-10-16T00:00:00,"Team Leadership, Risk Management, Security Operations","SIEM, Incident Management"
845,845,14,Security Operations Manager,not_eligible,65.5,2024-11-09T00:00:00,"SIEM, Risk Management, Security Operations, Incident Management",Team Leadership
846,846,14,Security Operations Manager,test_completed,72.3,2024-11-02T00:00:00,"SIEM, Team Leadership, Security Operations","Risk Management, Incident Management"
847,847,14,Security Operations Manager,not_eligible,67.7,2024-11-06T00:00:00,"SIEM, Team Leadership, Security Operations, Incident Management",Risk Management
848,848,14,Security Operations Manager,test_completed,71.7,2024-10-11T00:00:00,"SIEM, Risk Management, Team Leadership, Security Operations",Incident Management
849,849,14,Security Operations Manager,test_completed,71.4,2024-10-06T00:00:00,"SIEM, Risk Management, Security Operations","Team Leadership, Incident Management"
850,850,14,Security Operations Manager,not_eligible,64.1,2024-10-11T00:00:00,"SIEM, Incident Management","Team Leadership, Risk Management, Security Operations"
851,851,15,Identity and Access Management Specialist,test_completed,90.6,2024-11-16T00:00:00,"Active Directory, OAuth, IAM","SAML, Access Control"
852,852,15,Identity and Access Management Specialist,test_completed,91.6,2024-10-02T00:00:00,"Active Directory, SAML, Access Control, IAM",OAuth
853,853,15,Identity and Access Management Specialist,test_completed,90.0,2024-11-09T00:00:00,"SAML, OAuth, Access Control, IAM",Active Directory
854,854,15,Identity and Access Management Specialist,test_completed,91.0,2024-10-19T00:00:00,"Active Directory, OAuth, SAML, Access Control",IAM
855,855,15,Identity and Access Management Specialist,test_completed,88.6,2024-10-01T00:00:00,"Active Directory, OAuth, SAML","Access Control, IAM"
856,856,15,Identity and Access Management Specialist,test_completed,75.1,2024-10-18T00:00:00,"SAML, OAuth","Active Directory, Access Control, IAM"
857,857,15,Identity and Access Management Specialist,test_completed,79.2,2024-10-12T00:00:00,"Active Directory, OAuth, SAML","Access Control, IAM"
858,858,15,Identity and Access Management Specialist,test_completed,77.4,2024-10-21T00:00:00,"Active Directory, SAML, Access Control","OAuth, IAM"
859,859,15,Identity and Access Management Specialist,test_completed,76.3,2024-10-17T00:00:00,OAuth,"Active Directory, SAML, Access Control"
860,860,15,Identity and Access Management Specialist,test_completed,74.5,2024-10-30T00:00:00,"Active Directory, OAuth, Access Control, IAM",SAML
861,861,15,Identity and Access Management Specialist,test_completed,77.6,2024-10-17T00:00:00,OAuth,"Active Directory, SAML, Access Control"
862,862,15,Identity and Access Management Specialist,test_completed,82.1,2024-10-02T00:00:00,"Active Directory, OAuth, SAML, Access Control, IAM",
863,863,15,Identity and Access Management Specialist,test_completed,79.3,2024-10-08T00:00:00,OAuth,"Active Directory, SAML, Access Control"
864,864,15,Identity and Access Management Specialist,test_completed,80.1,2024-10-31T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
865,865,15,Identity and Access Management Specialist,test_completed,74.9,2024-10-01T00:00:00,"Active Directory, OAuth, SAML, Access Control, IAM",
866,866,15,Identity and Access Management Specialist,test_completed,81.5,2024-10-27T00:00:00,"Active Directory, OAuth, SAML, Access Control, IAM",
867,867,15,Identity and Access Management Specialist,test_completed,81.2,2024-10-28T00:00:00,"Active Directory, OAuth, SAML","Access Control, IAM"
868,868,15,Identity and Access Management Specialist,test_completed,78.7,2024-11-10T00:00:00,"Active Directory, OAuth, SAML, Access Control",IAM
869,869,15,Identity and Access Management Specialist,test_completed,81.1,2024-10-25T00:00:00,"OAuth, Access Control","Active Directory, SAML, IAM"
870,870,15,Identity and Access Management Specialist,test_completed,76.3,2024-11-07T00:00:00,"SAML, OAuth, IAM","Active Directory, Access Control"
871,871,15,Identity and Access Management Specialist,test_completed,68.3,2024-10-05T00:00:00,Active Directory,"SAML, OAuth, Access Control"
872,872,15,Identity and Access Management Specialist,test_completed,72.2,2024-11-14T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
873,873,15,Identity and Access Management Specialist,test_completed,69.6,2024-10-21T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
874,874,15,Identity and Access Management Specialist,test_completed,66.0,2024-10-20T00:00:00,"Active Directory, OAuth, SAML, Access Control",IAM
875,875,15,Identity and Access Management Specialist,test_completed,72.1,2024-11-16T00:00:00,"SAML, OAuth","Active Directory, Access Control, IAM"
876,876,15,Identity and Access Management Specialist,test_completed,68.2,2024-11-06T00:00:00,"Active Directory, OAuth, IAM","SAML, Access Control"
877,877,15,Identity and Access Management Specialist,test_completed,67.2,2024-10-28T00:00:00,"SAML, OAuth, Access Control, IAM",Active Directory
878,878,15,Identity and Access Management Specialist,test_completed,66.3,2024-10-06T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
879,879,15,Identity and Access Management Specialist,test_completed,71.2,2024-10-15T00:00:00,"Active Directory, OAuth, SAML, Access Control, IAM",
880,880,15,Identity and Access Management Specialist,test_completed,73.0,2024-11-13T00:00:00,"Active Directory, OAuth, IAM","SAML, Access Control"
881,881,15,Identity and Access Management Specialist,test_completed,64.7,2024-10-18T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
882,882,15,Identity and Access Management Specialist,test_completed,71.2,2024-11-09T00:00:00,"Active Directory, SAML, Access Control, IAM",OAuth
883,883,15,Identity and Access Management Specialist,test_completed,66.2,2024-10-09T00:00:00,"Active Directory, OAuth, Access Control, IAM",SAML
884,884,15,Identity and Access Management Specialist,test_completed,70.5,2024-10-07T00:00:00,"Active Directory, OAuth, SAML","Access Control, IAM"
885,885,15,Identity and Access Management Specialist,test_completed,72.6,2024-10-18T00:00:00,"Active Directory, OAuth, SAML","Access Control, IAM"
886,886,15,Identity and Access Management Specialist,test_completed,72.8,2024-10-12T00:00:00,"SAML, OAuth","Active Directory, Access Control, IAM"
887,887,15,Identity and Access Management Specialist,test_completed,66.1,2024-11-06T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
888,888,15,Identity and Access Management Specialist,test_completed,70.4,2024-10-18T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
889,889,15,Identity and Access Management Specialist,test_completed,69.2,2024-10-01T00:00:00,"Active Directory, OAuth, SAML","Access Control, IAM"
890,890,15,Identity and Access Management Specialist,test_completed,66.9,2024-10-30T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
891,891,15,Identity and Access Management Specialist,test_completed,70.4,2024-10-26T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
892,892,15,Identity and Access Management Specialist,test_completed,70.2,2024-11-02T00:00:00,Active Directory,"SAML, OAuth, Access Control"
893,893,15,Identity and Access Management Specialist,test_completed,64.0,2024-10-20T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
894,894,15,Identity and Access Management Specialist,test_completed,69.3,2024-10-15T00:00:00,"Active Directory, OAuth","SAML, Access Control, IAM"
895,895,15,Identity and Access Management Specialist,test_completed,72.4,2024-10-11T00:00:00,"Active Directory, SAML, Access Control, IAM",OAuth
896,896,16,Security Automation Engineer,test_completed,85.8,2024-10-24T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
897,897,16,Security Automation Engineer,test_completed,87.5,2024-10-22T00:00:00,"CI/CD Security, DevSecOps, Python, SOAR, Automation",
898,898,16,Security Automation Engineer,test_completed,85.1,2024-11-12T00:00:00,"Automation, Python","CI/CD Security, DevSecOps, SOAR"
899,899,16,Security Automation Engineer,test_completed,87.8,2024-10-30T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
900,900,16,Security Automation Engineer,test_completed,87.7,2024-10-20T00:00:00,"Automation, SOAR, Python","CI/CD Security, DevSecOps"
901,901,16,Security Automation Engineer,test_completed,78.4,2024-10-20T00:00:00,"CI/CD Security, DevSecOps, Python, SOAR, Automation",
902,902,16,Security Automation Engineer,test_completed,84.2,2024-10-08T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
903,903,16,Security Automation Engineer,test_completed,83.4,2024-11-13T00:00:00,"CI/CD Security, DevSecOps, SOAR, Python",Automation
904,904,16,Security Automation Engineer,test_completed,76.3,2024-11-01T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
905,905,16,Security Automation Engineer,test_completed,80.3,2024-10-27T00:00:00,"CI/CD Security, Automation, SOAR, Python",DevSecOps
906,906,16,Security Automation Engineer,test_completed,77.6,2024-11-07T00:00:00,"DevSecOps, Python","CI/CD Security, Automation, SOAR"
907,907,16,Security Automation Engineer,test_completed,80.3,2024-10-21T00:00:00,"CI/CD Security, Python","Automation, DevSecOps, SOAR"
908,908,16,Security Automation Engineer,test_completed,83.7,2024-11-11T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
909,909,16,Security Automation Engineer,test_completed,81.8,2024-11-01T00:00:00,"CI/CD Security, Python","Automation, DevSecOps, SOAR"
910,910,16,Security Automation Engineer,test_completed,81.9,2024-10-29T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
911,911,16,Security Automation Engineer,test_completed,75.8,2024-10-23T00:00:00,"CI/CD Security, DevSecOps, Python, SOAR, Automation",
912,912,16,Security Automation Engineer,test_completed,80.7,2024-11-10T00:00:00,"CI/CD Security, DevSecOps, Automation, SOAR",Python
913,913,16,Security Automation Engineer,test_completed,76.6,2024-10-23T00:00:00,"CI/CD Security, SOAR, Python","Automation, DevSecOps"
914,914,16,Security Automation Engineer,test_completed,77.3,2024-11-05T00:00:00,"CI/CD Security, DevSecOps, Automation","SOAR, Python"
915,915,16,Security Automation Engineer,test_completed,81.6,2024-11-09T00:00:00,"CI/CD Security, DevSecOps, SOAR, Python",Automation
916,916,16,Security Automation Engineer,test_completed,67.5,2024-11-08T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
917,917,16,Security Automation Engineer,test_completed,65.8,2024-10-13T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
918,918,16,Security Automation Engineer,test_completed,71.5,2024-10-03T00:00:00,"CI/CD Security, DevSecOps, Automation, Python",SOAR
919,919,16,Security Automation Engineer,test_completed,71.1,2024-10-12T00:00:00,"CI/CD Security, Python","Automation, DevSecOps, SOAR"
920,920,16,Security Automation Engineer,test_completed,70.9,2024-10-23T00:00:00,"CI/CD Security, DevSecOps, SOAR, Python",Automation
921,921,16,Security Automation Engineer,test_completed,67.4,2024-10-31T00:00:00,"CI/CD Security, Python","Automation, DevSecOps, SOAR"
922,922,16,Security Automation Engineer,test_completed,70.8,2024-10-15T00:00:00,"CI/CD Security, Automation, SOAR, Python",DevSecOps
923,923,16,Security Automation Engineer,test_completed,69.9,2024-10-26T00:00:00,"CI/CD Security, Automation, SOAR, Python",DevSecOps
924,924,16,Security Automation Engineer,test_completed,69.8,2024-10-18T00:00:00,"CI/CD Security, DevSecOps, SOAR, Python",Automation
925,925,16,Security Automation Engineer,test_completed,66.9,2024-10-02T00:00:00,"CI/CD Security, DevSecOps, Python, SOAR, Automation",
926,926,16,Security Automation Engineer,test_completed,71.7,2024-10-10T00:00:00,"CI/CD Security, DevSecOps","Automation, SOAR, Python"
927,927,16,Security Automation Engineer,test_completed,69.3,2024-10-13T00:00:00,"CI/CD Security, DevSecOps, SOAR, Python",Automation
928,928,16,Security Automation Engineer,test_completed,66.9,2024-10-30T00:00:00,"CI/CD Security, DevSecOps, Automation, SOAR",Python
929,929,16,Security Automation Engineer,test_completed,71.8,2024-10-30T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
930,930,16,Security Automation Engineer,test_completed,67.3,2024-11-13T00:00:00,"CI/CD Security, DevSecOps, Python, SOAR, Automation",
931,931,16,Security Automation Engineer,test_completed,69.1,2024-11-10T00:00:00,"CI/CD Security, DevSecOps, Python","Automation, SOAR"
932,932,16,Security Automation Engineer,test_completed,68.6,2024-11-15T00:00:00,"CI/CD Security, DevSecOps, SOAR, Python",Automation
933,933,16,Security Automation Engineer,test_completed,66.5,2024-11-04T00:00:00,"CI/CD Security, DevSecOps, Automation, Python",SOAR
934,934,16,Security Automation Engineer,test_completed,65.1,2024-10-09T00:00:00,"CI/CD Security, DevSecOps, Automation, Python",SOAR
935,935,16,Security Automation Engineer,test_completed,71.6,2024-10-13T00:00:00,"DevSecOps, Python","CI/CD Security, Automation, SOAR"
936,936,16,Security Automation Engineer,test_completed,70.1,2024-10-06T00:00:00,"CI/CD Security, DevSecOps, Python, SOAR, Automation",
937,937,16,Security Automation Engineer,test_completed,70.3,2024-10-04T00:00:00,"DevSecOps, SOAR, Python","CI/CD Security, Automation"
938,938,16,Security Automation Engineer,test_completed,70.1,2024-11-13T00:00:00,"CI/CD Security, DevSecOps","Automation, SOAR, Python"
939,939,16,Security Automation Engineer,test_completed,72.1,2024-11-09T00:00:00,"CI/CD Security, DevSecOps, SOAR, Python",Automation
940,940,16,Security Automation Engineer,test_completed,66.5,2024-10-11T00:00:00,"CI/CD Security, SOAR, Python","Automation, DevSecOps"
941,941,17,Cryptography Specialist,test_completed,87.7,2024-10-19T00:00:00,"Cryptography, SSL/TLS","Key Management, Encryption, PKI"
942,942,17,Cryptography Specialist,test_completed,92,2024-10-06T00:00:00,"Cryptography, PKI, SSL/TLS","Key Management, Encryption"
943,943,17,Cryptography Specialist,test_completed,86.7,2024-10-03T00:00:00,"Key Management, Cryptography, PKI, SSL/TLS",Encryption
944,944,17,Cryptography Specialist,test_completed,90.3,2024-10-25T00:00:00,"Key Management, PKI, SSL/TLS","Encryption, Cryptography"
945,945,17,Cryptography Specialist,test_completed,87.8,2024-10-23T00:00:00,"Cryptography, PKI, SSL/TLS","Key Management, Encryption"
946,946,17,Cryptography Specialist,test_completed,76.3,2024-11-14T00:00:00,"Key Management, Cryptography, PKI, SSL/TLS",Encryption
947,947,17,Cryptography Specialist,test_completed,75.0,2024-10-02T00:00:00,"Key Management, PKI","Encryption, Cryptography, SSL/TLS"
948,948,17,Cryptography Specialist,test_completed,76.8,2024-11-15T00:00:00,"Key Management, Cryptography, PKI, SSL/TLS",Encryption
949,949,17,Cryptography Specialist,test_completed,82.9,2024-10-23T00:00:00,"Key Management, Cryptography, PKI, Encryption",SSL/TLS
950,950,17,Cryptography Specialist,test_completed,75.7,2024-10-06T00:00:00,"Key Management, Cryptography, PKI, SSL/TLS",Encryption
951,951,17,Cryptography Specialist,test_completed,76.0,2024-11-15T00:00:00,"Key Management, PKI","Encryption, Cryptography, SSL/TLS"
952,952,17,Cryptography Specialist,test_completed,79.4,2024-10-11T00:00:00,"Key Management, Cryptography, PKI, SSL/TLS",Encryption
953,953,17,Cryptography Specialist,test_completed,82.1,2024-11-05T00:00:00,"Cryptography, SSL/TLS, PKI, Key Management, Encryption",
954,954,17,Cryptography Specialist,test_completed,78.4,2024-10-31T00:00:00,"PKI, SSL/TLS","Key Management, Cryptography, Encryption"
955,955,17,Cryptography Specialist,test_completed,81.9,2024-10-27T00:00:00,"Key Management, Cryptography, PKI, SSL/TLS",Encryption
956,956,17,Cryptography Specialist,test_completed,80.8,2024-10-21T00:00:00,"Key Management, Encryption, PKI, SSL/TLS",Cryptography
957,957,17,Cryptography Specialist,test_completed,79.9,2024-11-08T00:00:00,"Cryptography, SSL/TLS, PKI, Key Management, Encryption",
958,958,17,Cryptography Specialist,test_completed,80.9,2024-10-10T00:00:00,"Key Management, SSL/TLS","Encryption, Cryptography, PKI"
959,959,17,Cryptography Specialist,test_completed,74.6,2024-11-13T00:00:00,Cryptography,"Key Management, Encryption, PKI"
960,960,17,Cryptography Specialist,test_completed,78.4,2024-10-25T00:00:00,"Cryptography, SSL/TLS","Key Management, Encryption, PKI"
961,961,17,Cryptography Specialist,not_eligible,69.7,2024-10-06T00:00:00,"Key Management, PKI, SSL/TLS","Encryption, Cryptography"
962,962,17,Cryptography Specialist,test_completed,71.5,2024-11-12T00:00:00,"Key Management, Cryptography, Encryption, SSL/TLS",PKI
963,963,17,Cryptography Specialist,not_eligible,67.6,2024-10-06T00:00:00,"Cryptography, PKI","Key Management, Encryption, SSL/TLS"
964,964,17,Cryptography Specialist,test_completed,70.9,2024-10-09T00:00:00,"Key Management, Cryptography, PKI, SSL/TLS",Encryption
965,965,17,Cryptography Specialist,test_completed,70.9,2024-11-14T00:00:00,"Cryptography, PKI, SSL/TLS","Key Management, Encryption"
966,966,17,Cryptography Specialist,not_eligible,64.0,2024-11-13T00:00:00,"Key Management, PKI","Encryption, Cryptography, SSL/TLS"
967,967,17,Cryptography Specialist,not_eligible,69.9,2024-10-01T00:00:00,"Key Management, Encryption, PKI","Cryptography, SSL/TLS"
968,968,17,Cryptography Specialist,not_eligible,67.7,2024-11-09T00:00:00,Cryptography,"Key Management, Encryption, PKI"
969,969,17,Cryptography Specialist,not_eligible,68.0,2024-10-03T00:00:00,"Encryption, PKI, SSL/TLS","Key Management, Cryptography"
970,970,17,Cryptography Specialist,not_eligible,65.9,2024-10-04T00:00:00,"Key Management, Cryptography, PKI","Encryption, SSL/TLS"
971,971,18,Security Awareness Trainer,test_completed,90.2,2024-10-08T00:00:00,"Security Awareness Training, Communication, Phishing Simulation, Training Development",Technical Writing
972,972,18,Security Awareness Trainer,test_completed,86.7,2024-11-04T00:00:00,"Training Development, Technical Writing","Communication, Phishing Simulation, Security Awareness Training"
973,973,18,Security Awareness Trainer,test_completed,87.9,2024-10-15T00:00:00,"Communication, Training Development, Technical Writing, Security Awareness Training, Phishing Simulation",
974,974,18,Security Awareness Trainer,test_completed,85.5,2024-10-12T00:00:00,"Communication, Training Development, Technical Writing, Security Awareness Training, Phishing Simulation",
975,975,18,Security Awareness Trainer,test_completed,90.9,2024-10-26T00:00:00,"Communication, Phishing Simulation, Security Awareness Training, Technical Writing",Training Development
976,976,18,Security Awareness Trainer,test_completed,78.2,2024-10-24T00:00:00,"Security Awareness Training, Communication, Training Development, Technical Writing",Phishing Simulation
977,977,18,Security Awareness Trainer,test_completed,77.2,2024-11-11T00:00:00,Communication,"Training Development, Phishing Simulation, Security Awareness Training"
978,978,18,Security Awareness Trainer,test_completed,78.2,2024-10-21T00:00:00,"Training Development, Phishing Simulation","Communication, Security Awareness Training, Technical Writing"
979,979,18,Security Awareness Trainer,test_completed,79.5,2024-10-17T00:00:00,"Technical Writing, Phishing Simulation, Security Awareness Training","Communication, Training Development"
980,980,18,Security Awareness Trainer,test_completed,75.8,2024-10-28T00:00:00,"Training Development, Phishing Simulation, Security Awareness Training, Technical Writing",Communication
981,981,18,Security Awareness Trainer,test_completed,77.0,2024-10-23T00:00:00,"Communication, Phishing Simulation, Technical Writing","Training Development, Security Awareness Training"
982,982,18,Security Awareness Trainer,test_completed,78.3,2024-11-14T00:00:00,"Security Awareness Training, Communication, Training Development, Technical Writing",Phishing Simulation
983,983,18,Security Awareness Trainer,test_completed,77.3,2024-10-29T00:00:00,"Communication, Training Development, Technical Writing","Phishing Simulation, Security Awareness Training"
984,984,18,Security Awareness Trainer,test_completed,78.4,2024-10-10T00:00:00,"Security Awareness Training, Communication, Training Development, Technical Writing",Phishing Simulation
985,985,18,Security Awareness Trainer,test_completed,81.9,2024-10-14T00:00:00,"Communication, Security Awareness Training, Technical Writing","Training Development, Phishing Simulation"
986,986,18,Security Awareness Trainer,test_completed,81.3,2024-11-08T00:00:00,"Communication, Training Development, Technical Writing, Security Awareness Training, Phishing Simulation",
987,987,18,Security Awareness Trainer,test_completed,78.1,2024-11-05T00:00:00,"Training Development, Security Awareness Training","Communication, Phishing Simulation, Technical Writing"
988,988,18,Security Awareness Trainer,test_completed,75.6,2024-11-12T00:00:00,"Communication, Training Development, Technical Writing, Security Awareness Training, Phishing Simulation",
989,989,18,Security Awareness Trainer,test_completed,84.4,2024-10-23T00:00:00,"Communication, Phishing Simulation, Technical Writing","Training Development, Security Awareness Training"
990,990,18,Security Awareness Trainer,test_completed,81.2,2024-10-11T00:00:00,"Training Development, Phishing Simulation, Security Awareness Training, Technical Writing",Communication
991,991,18,Security Awareness Trainer,test_completed,71.4,2024-11-15T00:00:00,"Communication, Training Development, Technical Writing, Security Awareness Training, Phishing Simulation",
992,992,18,Security Awareness Trainer,test_completed,73.8,2024-10-09T00:00:00,"Training Development, Phishing Simulation, Security Awareness Training, Technical Writing",Communication
993,993,18,Security Awareness Trainer,test_completed,71.3,2024-10-05T00:00:00,"Communication, Training Development, Technical Writing, Security Awareness Training, Phishing Simulation",
